mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_date,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_pos,espn_id,espn_name,espn_pos,fg_id,fg_name,fg_pos,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retro_id,retro_name,debut,yahoo_id,yahoo_name,ottoneu_id,ottoneu_name,ottoneu_pos,rotowire_id,rotowire_name,rotowire_pos
543038,Dusty Coleman,SS,SD,San Diego Padres,R,R,1987-04-20,58159,colemdu01,Dusty Coleman,1808024,Dusty Coleman,SS,31307,Dusty Coleman,SS,8979,Dusty Coleman,SS,colemdu01,10020,Dusty Coleman,SS,coled002,Dusty Coleman,2015-07-03,10020,Dusty Coleman,17981,Dusty Coleman,Util,13984,Dusty Coleman,SS
596105,Dwight Smith Jr,LF,BAL,Baltimore Orioles,L,R,1992-10-26,70770,smithdw02,Dwight Smith Jr.,2122997,Dwight Smith,LF,33813,Dwight Smith Jr.,RF,13473,Dwight Smith Jr.,OF,smithdw02,10151,Dwight Smith Jr.,LF,smitd007,Dwight Smith,2017-05-18,10151,Dwight Smith Jr.,28717,Dwight Smith Jr,OF,12151,,
518420,Dylan Axelrod,P,CIN,Cincinnati Reds,R,R,1985-07-30,55929,axelrdy01,Dylan Axelrod,1600752,Dylan Axelrod,RP,29727,Dylan Axelrod,RP,9303,Dylan Axelrod,P,axelrdy01,9060,Dylan Axelrod,P,axeld001,Dylan Axelrod,2011-09-07,9060,Dylan Axelrod,4589,Dylan Axelrod,RP,12312,Dylan Axelrod,P
605164,Dylan Bundy,P,LAA,Los Angeles Angels,S,R,1992-11-15,70753,bundydy01,Dylan Bundy,1894623,Dylan Bundy,SP,32094,Dylan Bundy,SP,12917,Dylan Bundy,P,bundydy01,9125,Dylan Bundy,P,bundd001,Dylan Bundy,2012-09-23,9125,Dylan Bundy,18118,Dylan Bundy,SP,12116,Dylan Bundy,P
666185,Dylan Carlson,OF,STL,St. Louis Cardinals,S,L,1998-10-23,,,,,,,39226,Dylan Carlson,RF,,,,,,,,,,2222-02-02,,,,,,,,
656302,Dylan Cease,P,CWS,Chicago White Sox,R,R,1995-12-28,105703,ceasedy01,Dylan Cease,2211754,Dylan Cease,SP,34943,Dylan Cease,SP,18525,Dylan Cease,P,,10438,Dylan Cease,P,,,2019-07-03,10438,Dylan Cease,21052,Dylan Cease,SP,14062,,
592229,Dylan Covey,P,BOS,Boston Red Sox,R,R,1991-08-14,68529,coveydy01,Dylan Covey,2118135,Dylan Covey,RP,33309,Dylan Covey,SP,14825,Dylan Covey,P,coveydy01,10662,Dylan Covey,P,coved001,Dylan Covey,2017-04-14,10662,Dylan Covey,23769,Dylan Covey,SP/RP,11442,Dylan Covey,P
622226,Dylan Cozens,RF,TB,Tampa Bay Rays,L,L,1994-05-31,100786,cozendy01,Dylan Cozens,2114641,Dylan Cozens,RF,33749,Dylan Cozens,RF,15115,Dylan Cozens,OF,cozendy01,10561,Dylan Cozens,RF,cozed001,Dylan Cozens,2018-06-01,10561,Dylan Cozens,23610,Dylan Cozens,OF,12529,Dylan Cozens,OF
668766,Dylan File,P,MIL,Milwaukee Brewers,R,R,1996-06-04,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
571670,Dylan Floro,P,LAD,Los Angeles Dodgers,L,R,1990-12-27,99857,florody01,Dylan Floro,2167510,Dylan Floro,RP,33852,Dylan Floro,RP,13394,Dylan Floro,P,florody01,10338,Dylan Floro,P,flord002,Dylan Floro,2016-07-07,10338,Dylan Floro,27350,Dylan Floro,RP,14457,Dylan Floro,P
664238,Dylan Moore,3B,SEA,Seattle Mariners,R,R,1992-08-02,106503,mooredy01,Dylan Moore,2226911,Dylan Moore,RF,40593,Dylan Moore,SS,18042,Dylan Moore,SS/OF,,11172,Dylan Moore,SS,,,2019-03-20,11172,Dylan Moore,22757,Dylan Moore,2B/SS/3B/OF,14531,,
446225,Ed Easley,C,STL,St. Louis Cardinals,R,R,1985-12-21,56211,easleed01,Ed Easley,1531177,Ed Easley,C,29789,Ed Easley,C,2487,Edward Easley,C,easleed01,9923,Ed Easley,C,easle001,Ed Easley,2015-05-29,9923,Ed Easley,17920,Ed Easley,Util,8301,Ed Easley,C
448296,Ed Lucas,2B,TEX,Texas Rangers,R,R,1982-05-21,48159,lucased01,Ed Lucas,1741052,Ed Lucas,2B,30818,Ed Lucas,2B,7532,Ed Lucas,3B,lucased01,9412,Ed Lucas,2B,lucae001,Ed Lucas,2013-05-30,9412,Ed Lucas,17709,Ed Lucas,Util,12034,Ed Lucas,3B
572750,Eddie Butler,P,TEX,Texas Rangers,R,R,1991-03-13,99938,butleed01,Eddie Butler,2044496,Eddie Butler,RP,32831,Eddie Butler,RP,13453,Eddie Butler,P,butleed01,9566,Eddie Butler,P,butle001,Eddie Butler,2014-06-06,9566,Eddie Butler,18241,Eddie Butler,RP,12507,Eddie Butler,P
543195,Eddie Gamboa,P,TEX,Texas Rangers,R,R,1984-12-21,57874,gamboed01,Eddie Gamboa,2068027,Eddie Gamboa,SP,33097,Eddie Gamboa,SP,6911,Eddie Gamboa,P,gamboed01,9849,Eddie Gamboa,P,gambe001,Eddie Gamboa,2016-09-02,9849,Eddie Gamboa,5217,Eddie Gamboa,RP,13228,Eddie Gamboa,P
592696,Eddie Rosario,LF,MIN,Minnesota Twins,L,R,1991-09-28,67098,rosared01,Eddie Rosario,1910546,Eddie Rosario,LF,31944,Eddie Rosario,RF,12155,Eddie Rosario,OF,rosared01,9591,Eddie Rosario,LF,rosae001,Eddie Rosario,2015-05-06,9591,Eddie Rosario,14135,Eddie Rosario,OF,11550,Eddie Rosario,OF
657193,Eddy Alvarez,SS,MIA,Miami Marlins,S,R,1990-01-30,,alvared01,Eddy Alvarez,2734420,Eddy Alvarez,2B,36474,Eddy Alvarez,SS,,,,,,,,,,2222-02-02,,,,,,,,
453256,Eddy Rodriguez,C,SD,San Diego Padres,R,R,1985-12-01,51953,rodried04,Eddy Rodriguez,1603042,Eddy Rodriguez,C,29609,Eddy Rodriguez,C,6870,Eddy Rodriguez,C,rodried04,9252,Eddy Rodriguez,C,rodre003,Eddy Rodriguez,2012-08-02,9252,Eddy Rodriguez,2997,Eddy Rodriguez,Util,12650,Eddy Rodriguez,C
658305,Edgar Garcia,P,PHI,Philadelphia Phillies,R,R,1996-10-04,105304,garcied01,Edgar Garcia,2921424,Edgar Garcia,RP,37582,Edgar Garcia,RP,19276,Edgar Garcia,P,,11226,Edgar Garcia,P,,,2019-05-06,11226,Edgar Garcia,21770,Edgar Garcia,RP,9624,,
429440,Edgar Gonzalez,P,HOU,Houston Astros,R,R,1983-02-23,31424,gonzaed01,Edgar Gonzalez,399110,Edgar Gonzalez,RP,5498,Edgar Gonzalez,RP,1727,Edgar Gonzalez,P,gonzaed01,7149,Edgar Gonzalez,P,gonze001,Edgar Gonzalez,2003-06-01,7149,Edgar Gonzalez,9212,Edgar Gonzalez,SP/RP,,,
500891,Edgar Ibarra,P,LAA,Los Angeles Angels,L,L,1989-05-31,51671,ibarred01,Edgar Ibarra,2107837,Edgar Ibarra,RP,31859,Edgar Ibarra,RP,5195,Edgar Ibarra,P,ibarred01,9982,Edgar Ibarra,P,ibare001,Edgar Ibarra,2015-06-02,9982,Edgar Ibarra,5771,Edgar Ibarra,RP,11837,Edgar Ibarra,P
543607,Edgar Olmos,P,CHC,Chicago Cubs,L,L,1990-04-12,58510,olmosed01,Edgar Olmos,2027447,Edgar Olmos,RP,31831,Edgar Olmos,RP,10174,Edgar Olmos,P,olmosed01,9421,Edgar Olmos,P,olmoe001,Edgar Olmos,2013-06-03,9421,Edgar Olmos,6131,Edgar Olmos,RP,10566,Edgar Olmos,P
650828,Edgar Santana,P,PIT,Pittsburgh Pirates,R,R,1991-10-16,104420,santaed01,Edgar Santana,2592852,Edgar Santana,RP,36197,Edgar Santana,RP,17355,Edgar Santana,P,santaed01,10726,Edgar Santana,P,sante002,Edgar Santana,2017-06-10,10726,Edgar Santana,21672,Edgar Santana,RP,14725,Edgar Santana,P
467850,Edgmer Escalona,P,SF,San Francisco Giants,R,R,1986-10-06,49901,escaled01,Edgmer Escalona,1670415,Edgmer Escalona,SP,30407,Edgmer Escalona,SP,8574,Edgmer Escalona,P,escaled01,8729,Edgmer Escalona,P,escae001,Edgmer Escalona,2010-09-10,8729,Edgmer Escalona,5700,Edgmer Escalona,RP,11309,Edgmer Escalona,P
450172,Edinson Volquez,P,TEX,Texas Rangers,R,R,1983-07-03,45621,volqued01,Edinson Volquez,564090,Edinson Volquez,RP,6401,Edinson Volquez,SP,3990,Edinson Volquez,P,volqued01,7639,Edinson Volquez,P,volqe001,Edinson Volquez,2005-08-30,7639,Edinson Volquez,1604,Edinson Volquez,SP/RP,8644,Edinson Volquez,P
624641,Edmundo Sosa,SS,STL,St. Louis Cardinals,R,R,1996-03-06,,,,2167505,Edmundo Sosa,2B,,,,17022,Edmundo Sosa,2B,,,,,,,2018-09-23,,,,,,,,
500871,Eduardo Escobar,3B,ARI,Arizona Diamondbacks,S,R,1989-01-05,51653,escobed01,Eduardo Escobar,1670491,Eduardo Escobar,3B,30272,Eduardo Escobar,3B,6153,Eduardo Escobar,3B/SS,escobed01,9054,Eduardo Escobar,3B,escoe001,Eduardo Escobar,2011-09-02,9054,Eduardo Escobar,4585,Eduardo Escobar,2B/3B,11848,Eduardo Escobar,3B
621592,Eduardo Jimenez,P,DET,Detroit Tigers,R,R,1995-04-04,100686,jimened01,Eduardo Jimenez,2898259,Eduardo Jimenez,RP,39803,Eduardo Jimenez,RP,19642,Eduardo Jimenez,P,,11180,Eduardo Jimenez,P,,,2019-05-07,11180,Eduardo Jimenez,29972,Eduardo Jimenez,RP,15260,Eduardo Jimenez,P
456488,Eduardo Nunez,2B,NYM,New York Mets,R,R,1987-06-15,48318,nunezed02,Eduardo Nunez,1098979,Eduardo Nunez,RF,30290,Eduardo Nunez,2B,6848,Eduardo Nunez,3B/SS,nunezed02,8789,Eduardo Nunez,3B,nunee002,Eduardo Nunez,2010-08-19,8789,Eduardo N��ez,2488,Eduardo Nunez,2B/3B,8972,Eduardo Nunez,3B
622161,Eduardo Paredes,P,LAA,Los Angeles Angels,R,R,1995-03-06,100742,pareded01,Eduardo Paredes,2444541,Eduardo Paredes,RP,36047,Eduardo Paredes,RP,16344,Eduardo Paredes,P,pareded01,10741,Eduardo Paredes,P,paree001,Eduardo Paredes,2017-06-23,10741,Eduardo Paredes,30016,Eduardo Paredes,RP,14615,Eduardo Paredes,P
593958,Eduardo Rodriguez,P,BOS,Boston Red Sox,L,L,1993-04-07,67588,rodried05,Eduardo Rodriguez,2042426,Eduardo Rodriguez,SP,32675,Eduardo Rodriguez,SP,13164,Eduardo Rodriguez,P,rodried05,9546,Eduardo Rodriguez,P,rodre004,Eduardo Rodriguez,2015-05-28,9546,Eduardo Rodríguez,13335,Eduardo Rodriguez,SP,12783,Eduardo Rodriguez,P
500674,Eduardo Sanchez,P,CHC,Chicago Cubs,R,R,1989-02-16,51584,sanched01,Eduardo Sanchez,1733866,Eduardo Sanchez,RP,30575,Eduardo Sanchez,RP,2966,Eduardo Sanchez,P,sanched01,8890,Eduardo Sanchez,P,sance001,Eduardo Sanchez,2011-04-13,8890,Eduardo Sanchez,7813,Eduardo Sanchez,RP,11334,Eduardo Sanchez,P
591693,Edubray Ramos,P,LAD,Los Angeles Dodgers,R,R,1992-12-19,66859,ramosed02,Edubray Ramos,2210223,Edubray Ramos,RP,34876,Edubray Ramos,RP,16086,Edubray Ramos,P,ramosed02,10321,Edubray Ramos,P,ramoe002,Edubray Ramos,2016-06-24,10321,Edubray Ramos,12743,Edubray Ramos,RP,13986,Edubray Ramos,P
542369,Edwar Cabrera,P,TEX,Texas Rangers,L,L,1987-10-20,58830,cabreed01,Edwar Cabrera,1915101,Edwar Cabrera,RP,31727,Edwar Cabrera,RP,9211,Edwar Cabrera,P,cabreed01,9223,Edwar Cabrera,P,cabre002,Edwar Cabrera,2012-06-27,9223,Edwar Cabrera,10309,Edwar Cabrera,RP,12121,Edwar Cabrera,P
666674,Edwar Colina,P,MIN,Minnesota Twins,R,R,1997-05-03,,,,2822048,Edwar Colina,RP,,,,,,,,,,,,,2222-02-02,,,,,,,,
665795,Edward Cabrera,P,MIA,Miami Marlins,R,R,1998-04-13,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
465629,Edward Mujica,P,DET,Detroit Tigers,R,R,1984-05-10,46483,mujiced01,Edward Mujica,580528,Edward Mujica,RP,28501,Edward Mujica,RP,3970,Edward Mujica,P,mujiced01,7801,Edward Mujica,P,mujie001,Edward Mujica,2006-06-21,7801,Edward Mujica,3383,Edward Mujica,RP,8926,Edward Mujica,P
658668,Edward Olivares,CF,SD,San Diego Padres,R,R,1996-03-06,105339,olivaed02,Edward Olivares,2734289,Edward Olivares,LF,36463,Edward Olivares,CF,,,,,11232,Edward Olivares,CF,,,2020-07-25,11232,Edward Olivares,,,,,,
487675,Edward Paredes,P,PHI,Philadelphia Phillies,L,L,1986-09-30,50043,pareded02,Edward Paredes,1725462,Edward Paredes,RP,30569,Edward Paredes,RP,4168,Edward Paredes,P,pareded02,10768,Edward Paredes,P,paree002,Edward Paredes,2017-07-24,,,5135,Edward Paredes,RP,11295,Edward Paredes,P
621242,Edwin Diaz,P,NYM,New York Mets,R,R,1994-03-22,100572,diazed04,Edwin Diaz,2117203,Edwin Diaz,RP,35394,Edwin Diaz,RP,14710,Edwin Diaz,P,diazed04,10214,Edwin Diaz,P,diaze006,Edwin Diaz,2016-06-06,10214,Edwin D�az,23601,Edwin Diaz,RP,12545,Edwin Diaz,P
429665,Edwin Encarnacion,1B,CWS,Chicago White Sox,R,R,1983-01-07,31564,encared01,Edwin Encarnacion,392294,Edwin Encarnacion,DH,5904,Edwin Encarnacion,DH,2151,Edwin Encarnacion,3B/DH,encared01,7278,Edwin Encarnacion,1B,encae001,Edwin Encarnacion,2005-06-24,7278,Edwin Encarnacion,4069,Edwin Encarnacion,1B,7183,Edwin Encarnacion,1B
546276,Edwin Escobar,P,CLE,Cleveland Indians,L,L,1992-04-22,59446,escobed02,Edwin Escobar,2027505,Edwin Escobar,RP,32659,Edwin Escobar,RP,10337,Edwin Escobar,P,escobed02,9625,Edwin Escobar,P,escoe002,Edwin Escobar,2014-08-27,9625,Edwin Escobar,11320,Edwin Escobar,RP,12729,Edwin Escobar,P
429719,Edwin Jackson,P,DET,Detroit Tigers,R,R,1983-09-09,37412,jacksed01,Edwin Jackson,433026,Edwin Jackson,SP,5842,Edwin Jackson,SP,1841,Edwin Jackson,P,jacksed01,7241,Edwin Jackson,P,jacke001,Edwin Jackson,2003-09-09,7241,Edwin Jackson,15192,Edwin Jackson,SP/RP,7174,Edwin Jackson,P
621458,Edwin Rios,3B,LAD,Los Angeles Dodgers,L,R,1994-04-21,,riosed01,Edwin Rios,2447492,Edwin Rios,1B,36645,Edwin Rios,3B,,,,,11213,Edwin Rios,1B,,,2019-06-27,,,,,,,,
670955,Edwin Uceta,P,LAD,Los Angeles Dodgers,R,R,1998-01-09,,,,2826339,Edwin Uceta,RP,,,,,,,,,,,,,2222-02-02,,,,,,,,
519068,Efren Navarro,1B,CHC,Chicago Cubs,L,L,1986-05-14,56991,navaref01,Efren Navarro,1671055,Efren Navarro,1B,30337,Efren Navarro,1B,9854,Efren Navarro,1B/OF,navaref01,9051,Efren Navarro,1B,navae001,Efren Navarro,2011-09-02,9051,Efren Navarro,17630,Efren Navarro,Util,12308,Efren Navarro,1B
501303,Ehire Adrianza,3B,MIN,Minnesota Twins,S,R,1989-08-21,50677,adriaeh01,Ehire Adrianza,1666190,Ehire Adrianza,3B,30471,Ehire Adrianza,SS,8418,Ehire Adrianza,SS,adriaeh01,9521,Ehire Adrianza,SS,adrie001,Ehire Adrianza,2013-09-08,9521,Ehire Adrianza,8445,Ehire Adrianza,1B/2B/SS/3B/OF,10790,Ehire Adrianza,SS
660707,Elehuris Montero,3B,STL,St. Louis Cardinals,R,R,1998-08-17,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
669212,Eli Morgan,P,CLE,Cleveland Indians,R,R,1996-05-13,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
642201,Eli White,2B,TEX,Texas Rangers,R,R,1994-06-26,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
467070,Elian Herrera,3B,MIL,Milwaukee Brewers,S,R,1985-02-01,49824,herreel01,Elian Herrera,1803324,Elian Herrera,3B,31165,Elian Herrera,3B,5432,Elian Herrera,2B/3B/OF,herreel01,9184,Elian Herrera,2B,herre001,Elian Herrera,2012-05-15,9184,Elian Herrera,1862,Elian Herrera,Util,12434,Elian Herrera,3B
553869,Elias Diaz,C,COL,Colorado Rockies,R,R,1990-11-17,66057,diazel01,Elias Diaz,2122215,Elias Diaz,C,33594,Elias Diaz,C,11680,Elias Diaz,C,diazel01,10076,Elias Diaz,C,diaze005,Elias Diaz,2015-09-12,10076,Elias D�az,9574,Elias Diaz,C,13671,Elias Diaz,C
622694,Elieser Hernandez,P,MIA,Miami Marlins,R,R,1995-05-03,101105,hernael01,Elieser Hernandez,2823323,Elieser Hernandez,SP,39836,Elieser Hernandez,SP,16933,Elieser Hernandez,P,hernael01,10972,Elieser Hernandez,P,herne002,Elieser Hernandez,2018-05-10,10972,Elieser Hernandez,30602,Elieser Hernandez,SP/RP,12886,Justin Hancock,P
425769,Eliezer Alfonzo,C,COL,Colorado Rockies,R,R,1979-02-07,,,,,,,,,,,,,,,,,,,2006-06-03,,,,,,,,
471107,Elliot Johnson,2B,TEX,Texas Rangers,S,R,1984-03-09,37596,johnsel02,Elliot Johnson,548997,Elliot Johnson,2B,29078,Elliot Johnson,RF,4751,Elliot Johnson,2B/SS,johnsel02,8204,Elliot Johnson,RF,johne002,Elliot Johnson,2008-04-05,8204,Elliot Johnson,989,Elliot Johnson,Util,8190,Elliot Johnson,SS
519303,Elliot Soto,SS,LAA,Los Angeles Angels,R,R,1989-08-21,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
650391,Eloy Jimenez,LF,CWS,Chicago White Sox,R,R,1996-11-27,104176,jimenel02,Eloy Jimenez,2167765,Eloy Jimenez,LF,33867,Eloy Jimenez,LF,17484,Eloy Jimenez,OF,,10439,Eloy Jimenez,LF,,,2019-03-28,10439,Eloy Jimenez,21751,Eloy Jimenez,OF,13145,Eloy Jimenez,OF
468517,Elvin Ramirez,P,PIT,Pittsburgh Pirates,R,R,1987-10-10,49931,ramirel02,Elvin Ramirez,1787651,Elvin Ramirez,RP,31121,Elvin Ramirez,RP,2247,Elvin Ramirez,P,ramirel02,8892,Elvin Ramirez,P,ramie005,Elvin Ramirez,2012-06-03,8892,Elvin Ramirez,4632,Elvin Ramirez,RP,12040,Elvin Ramirez,P
462101,Elvis Andrus,SS,TEX,Texas Rangers,R,R,1988-08-26,46980,andruel01,Elvis Andrus,1099374,Elvis Andrus,SS,29515,Elvis Andrus,SS,8709,Elvis Andrus,SS,andruel01,8401,Elvis Andrus,SS,andre001,Elvis Andrus,2009-04-06,8401,Elvis Andrus,2347,Elvis Andrus,SS,8944,Elvis Andrus,SS
542587,Elvis Araujo,P,MIA,Miami Marlins,L,L,1991-07-15,59874,araujel01,Elvis Araujo,2158179,Elvis Araujo,RP,33639,Elvis Araujo,RP,12854,Elvis Araujo,P,araujel01,9954,Elvis Araujo,P,araue001,Elvis Araujo,2015-05-05,9954,Elvis Araujo,11300,Elvis Araujo,RP,12386,Elvis Araujo,P
672773,Elvis Luciano,P,TOR,Toronto Blue Jays,R,R,2000-02-15,110215,luciael01,Elvis Luciano,2830116,Elvis Luciano,RP,41089,Elvis Luciano,RP,20632,Elvis Luciano,P,,11258,Elvis Luciano,P,,,2019-03-31,11258,Elvis Luciano,25939,Elvis Luciano,RP,15568,,
676106,Emerson Hancock,P,SEA,Seattle Mariners,R,R,1999-05-31,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
466988,Emilio Bonifacio,OF,WSH,Washington Nationals,S,R,1985-04-23,45744,bonifem01,Emilio Bonifacio,1174267,Emilio Bonifacio,LF,28877,Emilio Bonifacio,2B,4054,Emilio Bonifacio,2B/OF,bonifem01,8112,Emilio Bonifacio,LF,bonie001,Emilio Bonifacio,2007-09-02,8112,Emilio Bonifacio,1334,Emilio Bonifacio,OF,9569,Emilio Bonifacio,OF
641941,Emilio Pagan,P,SD,San Diego Padres,L,R,1991-05-07,102705,paganem01,Emilio Pagan,2120160,Emilio Pagan,RP,33403,Emilio Pagan,RP,14771,Emilio Pagan,P,paganem01,10691,Emilio Pagan,P,pagae001,Emilio Pagan,2017-05-03,10691,Emilio Pagán,19394,Emilio Pagan,RP,14747,Emilio Pagan,P
642496,Emilio Vargas,P,ARI,Arizona Diamondbacks,R,R,1996-08-12,,,,,,,,,,,,,,,,,,,2222-02-02,,,,,,,,
502034,Emmanuel Burriss,2B,PHI,Philadelphia Phillies,S,R,1985-01-17,50099,burriem01,Emmanuel Burriss,1488165,Emmanuel Burriss,LF,29106,Emmanuel Burriss,LF,2917,Emmanuel Burriss,2B,burriem01,8225,Emmanuel Burriss,2B,burre001,Emmanuel Burriss,2008-04-20,8225,Emmanuel Burriss,2128,Emmanuel Burriss,Util,9322,Emmanuel Burriss,2B
661403,Emmanuel Clase,P,CLE,Cleveland Indians,R,R,1998-03-18,105737,claseem01,Emmanuel Clase,3107591,Emmanuel Clase,RP,41743,Emmanuel Clase,RP,21032,Emmanuel Clase,P,,11625,Emmanuel Clase,P,,,2019-08-04,,,22568,Emmanuel Clase,RP,16015,,
542255,Ender Inciarte,CF,ATL,Atlanta Braves,L,L,1990-10-29,59112,inciaen01,Ender Inciarte,1808403,Ender Inciarte,CF,31327,Ender Inciarte,CF,4922,Ender Inciarte,OF,inciaen01,9355,Ender Inciarte,CF,incie001,Ender Inciarte,2014-05-02,9355,Ender Inciarte,5931,Ender Inciarte,OF,12713,Ender Inciarte,OF
